,station_id,stime,air_data_value,RH,UGRD,VGRD,HPBL,TMP,goes_measurement
70977,32-031-1007,2019-06-26 21:00:00,5.0,21.1,6.8001823,0.9544506,2558.643,297.40842,-0.05
70978,32-510-0020,2019-06-26 21:00:00,3.0,23.300001,8.737682,3.7669506,1891.018,296.15842,0.09179041
70988,42-101-0075,2019-06-26 21:00:00,10.0,37.600002,3.4251823,0.016950607,2009.143,305.22092,0.2688743
70989,42-101-0076,2019-06-26 21:00:00,4.0,47.0,2.4876823,0.3919506,1827.2054,303.53342,0.34038594
70990,44-007-0030,2019-06-26 21:00:00,8.0,68.700005,-2.3873177,3.3294506,1589.518,301.28342,0.46044546
70994,48-043-0101,2019-06-26 21:00:00,7.0,29.9,-5.3873177,-3.9830494,1870.018,306.65842,0.012803901
70995,48-135-1014,2019-06-26 21:00:00,7.0,37.4,-2.6998177,4.7669506,1384.518,305.84592,0.4612931
70998,48-303-1028,2019-06-26 21:00:00,7.0,34.2,-2.1373177,6.0794506,1558.518,306.09592,0.09433338
71001,49-021-0005,2019-06-26 21:00:00,10.6,10.0,7.3626823,7.4544506,2230.3306,302.09592,-0.05
71004,56-013-0232,2019-06-26 21:00:00,4.0,18.9,0.17518234,2.8294506,3498.3306,299.40842,0.14920011
71007,06-011-0007,2019-06-26 22:00:00,5.0,25.6,3.0931282,1.1200027,1806.0146,299.7972,-0.031274423
71008,06-019-0500,2019-06-26 22:00:00,13.0,26.4,4.280628,-2.1299973,1517.7646,302.5472,0.005174961
71009,06-027-0002,2019-06-26 22:00:00,4.1,6.1,5.843128,6.4325027,3675.4521,307.2347,0.08570267
71010,06-029-0018,2019-06-26 22:00:00,3.0,9.7,8.593128,2.3075027,2014.3896,307.9222,0.22194473
71011,06-037-9033,2019-06-26 22:00:00,8.0,27.5,5.843128,1.9950027,926.76465,302.8597,0.12469503
71012,06-061-0003,2019-06-26 22:00:00,5.0,35.4,2.4681282,5.2450027,1228.6396,298.7347,0.012264479000000000
71013,06-065-0010,2019-06-26 22:00:00,5.0,12.3,1.7806282,5.3075027,1079.3271,303.6097,0.014113922
71014,06-065-0500,2019-06-26 22:00:00,4.8,10.900001,-2.5318718,3.9950027,1264.3271,311.2972,0.19821027
71015,06-065-1016,2019-06-26 22:00:00,9.0,29.6,6.530628,-0.0049972534,855.20215,302.4222,0.07560781
71016,06-071-0306,2019-06-26 22:00:00,11.0,23.0,2.3431282,5.4950027,894.07715,303.2972,0.16715509
71017,06-073-1201,2019-06-26 22:00:00,16.0,56.5,4.468128,1.2450027,674.63965,298.1097,0.0093362
71018,06-079-2004,2019-06-26 22:00:00,5.0,77.4,4.468128,-2.4424973,302.70212,292.3597,0.06874946
71019,06-079-2007,2019-06-26 22:00:00,3.0,69.9,4.655628,-1.8799973,254.88963,293.2972,0.054108065
71020,06-083-2004,2019-06-26 22:00:00,6.0,70.4,4.780628,-3.3174973,320.07712,294.1722,0.10473649
71021,08-103-0006,2019-06-26 22:00:00,8.0,7.0,4.843128,6.8075027,3361.0771,304.7347,-0.010391161
71022,11-001-0041,2019-06-26 22:00:00,12.0,39.5,2.9056282,1.1825027,2087.8896,305.6722,0.22533537
71023,11-001-0043,2019-06-26 22:00:00,8.0,39.4,2.8431282,1.1825027,2073.0146,305.6722,0.22240712
71025,11-001-0053,2019-06-26 22:00:00,4.0,39.2,2.7181282,1.2450027,2071.3896,305.7972,0.3322176
71029,31-055-0019,2019-06-26 22:00:00,3.0,48.7,-1.7193718,0.93250275,761.95215,303.2347,0.14989364
71030,32-031-0025,2019-06-26 22:00:00,2.0,22.5,7.030628,4.2450027,1950.8896,296.9222,0.019045759
71031,32-031-1005,2019-06-26 22:00:00,6.0,19.4,3.6556282,5.7450027,2488.0771,298.5472,0.22941957
71033,32-510-0020,2019-06-26 22:00:00,4.0,23.4,9.280628,2.7450027,2019.7646,296.2347,0.04416732
71044,42-101-0076,2019-06-26 22:00:00,5.7,50.5,2.6556282,0.68250275,2069.4521,303.3597,0.45158356
71045,44-007-0030,2019-06-26 22:00:00,8.0,77.9,-2.5318718,3.9325027,227.57713,298.9847,1.6501749
71046,44-009-0007,2019-06-26 22:00:00,8.0,83.0,-1.2818718,2.7450027,158.51463,296.6722,2.655576700000000
71048,48-027-1045,2019-06-26 22:00:00,17.0,61.600002,-1.9693718,4.6825027,986.38965,302.8597,0.26741013
71049,48-043-0101,2019-06-26 22:00:00,3.0,31.0,-4.469372,-4.8799973,2083.4521,306.4847,0.14241883
71050,48-135-1014,2019-06-26 22:00:00,6.0,35.3,-2.9068718,4.4950027,1617.4521,306.3597,0.43308914
71053,48-303-1028,2019-06-26 22:00:00,5.0,35.0,-2.7193718,6.2450027,1619.6396,306.0472,0.10465942
71063,06-011-0007,2019-06-26 23:00:00,8.0,24.1,4.278597,0.15841007,1978.2142,300.6792,0.0013219602
71064,06-019-0500,2019-06-26 23:00:00,8.0,22.9,3.7160969,-1.5915899,1591.0892,303.0542,0.0336101
71065,06-027-0002,2019-06-26 23:00:00,3.7,5.5,7.778597,5.59591,3727.4016,306.8042,0.10712534
71066,06-029-0018,2019-06-26 23:00:00,8.0,9.6,8.341097,2.72091,1953.4017,307.4292,0.11775963
71067,06-037-9033,2019-06-26 23:00:00,8.0,30.5,6.341097,2.84591,859.96423,302.3042,0.09895699
71068,06-061-0003,2019-06-26 23:00:00,3.0,37.0,4.341097,4.34591,1265.9017,298.7417,0.021819923
71069,06-065-0010,2019-06-26 23:00:00,6.0,12.6,1.9035969,5.03341,1169.0892,303.6792,0.019431058
71070,06-065-0500,2019-06-26 23:00:00,4.3,10.900001,-3.2214031,3.40841,1370.5892,311.8042,0.15120366
71071,06-065-1016,2019-06-26 23:00:00,17.0,32.2,6.466097,-0.46658993,875.27673,302.4917,0.10319528
71072,06-071-0306,2019-06-26 23:00:00,7.0,22.7,2.0910969,6.40841,801.83923,303.3042,0.11791375
71073,06-073-1201,2019-06-26 23:00:00,19.0,55.5,4.778597,1.4084101,649.02673,298.3667,0.027059998
71074,06-079-2004,2019-06-26 23:00:00,8.0,80.1,5.528597,-3.15409,292.02673,292.3042,0.05433924
71075,06-079-2007,2019-06-26 23:00:00,31.0,73.700005,5.903597,-2.40409,215.65173,293.3667,0.05850048
71076,06-083-2004,2019-06-26 23:00:00,2.0,70.1,5.528597,-3.71659,298.71423,294.0542,0.049407404
71078,08-103-0006,2019-06-26 23:00:00,7.0,6.3,4.028597,6.53341,3492.339,304.7417,0.0029402190000000000
71079,11-001-0041,2019-06-26 23:00:00,8.0,41.8,2.0910969,1.3459101,2011.4642,304.9292,0.29954416
71080,11-001-0043,2019-06-26 23:00:00,12.0,41.600002,2.2160969,1.4084101,2010.6517,305.0542,0.17462991
71081,11-001-0053,2019-06-26 23:00:00,13.0,41.3,2.0910969,1.4084101,2021.7142,305.1792,0.42075953
71085,31-055-0019,2019-06-26 23:00:00,4.0,48.5,-1.2214031,1.8459101,1124.5267,303.6792,0.1203026
71086,32-031-0025,2019-06-26 23:00:00,5.0,21.9,6.966097,5.78341,1898.2142,296.3667,0.021049324
71087,32-031-1005,2019-06-26 23:00:00,5.0,19.6,4.341097,5.72091,2433.339,298.1167,0.10280998
71088,32-031-1007,2019-06-26 23:00:00,6.0,21.4,6.778597,1.8459101,2699.0266,296.9917,0.058731664
71099,42-101-0076,2019-06-26 23:00:00,6.0,56.5,1.9035969,0.34591007,2031.8392,302.2417,0.16985218
71100,44-007-0030,2019-06-26 23:00:00,11.0,84.0,-1.9089031,3.40841,208.71423,297.3667,0.30971608
71101,44-009-0007,2019-06-26 23:00:00,5.0,88.1,-1.0964031,2.34591,158.58923,295.4917,1.0314602
71107,48-323-0004,2019-06-26 23:00:00,22.0,49.0,-3.7839031,2.97091,1639.6517,305.2417,0.2926858
71109,48-479-0313,2019-06-26 23:00:00,33.0,54.100002,-2.1589031,-1.4040899,1148.2142,305.3667,0.26779544
71110,49-021-0005,2019-06-26 23:00:00,8.4,9.8,6.966097,7.65841,2351.714,301.9292,-0.027883781
71405,06-019-0500,2019-06-27 19:00:00,5.0,39.4,4.344452,-0.8879709,713.62744,296.62357,0.08778329
71406,06-027-0002,2019-06-27 19:00:00,2.6,5.5,5.531952,-2.387971,2673.815,303.87357,0.28698337
71407,06-029-0018,2019-06-27 19:00:00,8.0,8.400001,6.406952,4.362029,1564.3774,306.43607,0.5905998
71408,06-037-9033,2019-06-27 19:00:00,7.0,26.5,3.656952,0.36202908,986.12744,300.81107,0.3119508
71409,06-065-0010,2019-06-27 19:00:00,5.0,23.4,-0.030548096,5.549529,849.25244,301.81107,0.19404903
71411,06-065-1016,2019-06-27 19:00:00,11.0,34.600002,5.844452,0.17452908,429.37744,300.06107,0.21708997
71412,06-071-0306,2019-06-27 19:00:00,7.0,29.5,1.0944519,2.924529,692.31494,300.31107,0.44302988
71413,06-073-1201,2019-06-27 19:00:00,17.0,57.2,2.969452,1.2370291,376.00244,298.12357,8.900091E-05
71414,06-079-2004,2019-06-27 19:00:00,16.0,79.4,5.531952,-2.762971,165.87744,291.81107,0.16037380000000000
71415,06-079-2007,2019-06-27 19:00:00,23.0,72.1,6.031952,-2.325471,127.87744,292.93607,0.12839390000000000
71416,06-083-2004,2019-06-27 19:00:00,5.0,67.4,5.469452,-2.825471,244.12744,294.43607,0.29861945
71418,08-103-0006,2019-06-27 19:00:00,10.0,11.2,3.281952,8.674529,2936.19,303.49857,0.04239494
71420,11-001-0043,2019-06-27 19:00:00,7.0,45.2,1.8444519,0.7370291,2465.69,305.81107,1.0356214
71423,20-195-0001,2019-06-27 19:00:00,16.5,38.100002,2.531952,10.362029,1295.94,308.12357,0.15490255
71424,29-189-3001,2019-06-27 19:00:00,8.4,61.8,-1.7805481,1.2370291,1206.6274,303.43607,0.18195061
71430,32-510-0020,2019-06-27 19:00:00,5.0,22.4,7.031952,2.799529,2062.5024,294.68607,0.1052759
71431,35-001-0023,2019-06-27 19:00:00,9.1,22.800001,0.9069519,2.862029,1794.94,303.87357,0.7036468000000000
71432,35-001-0026,2019-06-27 19:00:00,8.5,22.5,0.6569519,3.049529,1806.8774,304.49857,0.80937314
71434,35-001-1012,2019-06-27 19:00:00,8.4,24.0,1.9069519,3.362029,1740.2524,302.56107,0.38901082
71435,35-001-1013,2019-06-27 19:00:00,6.6000000000000000,22.4,0.4694519,3.362029,1833.565,305.12357,0.76329124
71438,35-049-0021,2019-06-27 19:00:00,4.0,23.4,4.281952,2.424529,2856.8774,302.37357,0.32420334
71440,40-115-9007,2019-06-27 19:00:00,2.0,66.0,0.9069519,4.237029,1017.68994,303.87357,0.33768886
71442,42-101-0075,2019-06-27 19:00:00,7.9,31.800001,3.031952,-1.2629709,2161.565,305.99857,0.3202733
71443,42-101-0076,2019-06-27 19:00:00,5.6000000000000000,37.2,2.719452,-1.0754709,2064.1274,304.68607,0.4044999
71445,48-027-1045,2019-06-27 19:00:00,25.0,62.9,-3.030548,1.4870291,1304.565,304.62357,0.976131
71450,48-303-1028,2019-06-27 19:00:00,12.0,44.100002,-0.030548096,6.299529,1309.19,303.87357,0.48009574
71452,48-361-1100,2019-06-27 19:00:00,17.0,55.0,-0.5930481,0.7995291,1478.69,305.24857,0.60724473
71454,49-021-0005,2019-06-27 19:00:00,11.6,9.5,5.844452,7.487029,1687.3774,301.49857,-0.05
71456,56-013-0099,2019-06-27 19:00:00,5.0,18.2,6.656952,6.487029,2340.8774,293.62357,0.042703178
71457,56-013-0232,2019-06-27 19:00:00,3.0,19.0,1.9069519,3.549529,2874.6274,299.62357,0.14449945
71460,06-019-0500,2019-06-27 20:00:00,12.0,35.2,3.9829683,-1.0135574,830.6821,297.84836,0.035844844
71461,06-027-0002,2019-06-27 20:00:00,2.3000000000000000,5.1,1.6079683,3.7989426,3050.4321,304.59836,0.16831098
71462,06-029-0018,2019-06-27 20:00:00,6.0,8.2,7.0454683,3.3614426,1628.2446,307.22336,0.42129895
71463,06-037-9033,2019-06-27 20:00:00,4.0,22.9,3.3579683,0.86144257,1167.9321,301.97336,0.1788682
71465,06-065-0010,2019-06-27 20:00:00,2.0,19.6,0.17046833,5.5489426,980.1821,302.72336,0.08701269
71466,06-065-0500,2019-06-27 20:00:00,6.7,15.900001,-2.4545317,5.4864426,1035.8696,310.47336,0.395638
71467,06-065-1016,2019-06-27 20:00:00,8.0,27.1,5.8579683,-0.45105743,560.9946,302.34836,0.07699488
71468,06-071-0306,2019-06-27 20:00:00,6.0,23.9,0.73296833,2.9864426,1193.8696,301.91086,0.29299405
71469,06-073-1201,2019-06-27 20:00:00,17.0,50.100002,4.1079683,1.4239426,375.99466,300.53586,-0.032122083
71470,06-079-2004,2019-06-27 20:00:00,8.0,79.3,5.9829683,-3.3260574,215.36964,291.97336,0.08470088
71471,06-079-2007,2019-06-27 20:00:00,10.0,69.700005,6.6079683,-2.7635574,142.30714,293.53586,0.06420292
71472,06-083-2004,2019-06-27 20:00:00,4.0,67.200005,5.7329683,-3.3885574,296.55716,294.41086,0.2227924
71474,08-103-0006,2019-06-27 20:00:00,8.0,10.2,3.0454683,8.486443,3202.2446,304.47336,-0.010237038
71477,11-001-0053,2019-06-27 20:00:00,15.0,46.0,1.4204683,1.9864426,2489.8071,306.16086,0.6963261
71478,20-195-0001,2019-06-27 20:00:00,16.2,36.600002,2.6079683,10.361443,1448.6196,309.03586,0.39756447
71479,29-189-3001,2019-06-27 20:00:00,10.3,59.4,-1.6420317,1.3614426,1372.3071,303.91086,0.1611444
71490,35-013-0016,2019-06-27 20:00:00,9.0,15.7,1.2954683,1.9239426,2980.6196,308.78586,0.56871474
71494,40-115-9007,2019-06-27 20:00:00,3.0,63.5,0.85796833,4.6739426,1113.3071,304.22336,0.27080077
71495,42-101-0075,2019-06-27 20:00:00,7.2,32.9,2.2329683,-1.5135574,2162.9321,305.78586,0.3168056
71496,42-101-0076,2019-06-27 20:00:00,5.8,37.9,2.0454683,-0.70105743,2082.9946,304.72336,0.3366871
71497,44-007-0030,2019-06-27 20:00:00,16.0,55.8,-1.9545317,3.5489426,506.18216,302.91086,0.5327277000000000
71499,48-027-1045,2019-06-27 20:00:00,24.0,61.4,-2.0795317,1.2364426,1489.7446,304.47336,0.54813975
71500,48-043-0101,2019-06-27 20:00:00,12.0,37.0,-2.7670317,-0.63855743,2286.7446,303.84836,0.25639054
71504,48-303-1028,2019-06-27 20:00:00,13.0,40.5,-0.57953167,6.1114426,1490.3696,304.78586,0.09417927
71507,48-479-0313,2019-06-27 20:00:00,18.0,34.600002,-3.9545317,1.7364426,2617.2446,309.59836,0.7621353
71508,49-021-0005,2019-06-27 20:00:00,12.6,8.0,6.6079683,8.048943,1880.6196,302.41086,-0.05
71510,56-013-0099,2019-06-27 20:00:00,6.0,16.6,8.482968,6.3614426,2619.6196,294.78586,0.00039723888
71511,56-013-0232,2019-06-27 20:00:00,2.0,13.5,3.9829683,5.7364426,3165.5571,301.66086,0.06736238
71515,06-019-0500,2019-06-27 21:00:00,10.0,31.9,3.790987,-0.7994003,1066.0303,298.98654,0.039312538
71516,06-027-0002,2019-06-27 21:00:00,2.7,5.6,0.040987015,5.7005997,3020.5928,305.73654,0.10535297
71518,06-037-9033,2019-06-27 21:00:00,6.0,22.1,3.915987,1.6380997,1227.9053,303.17404,0.13170749
71519,06-065-0010,2019-06-27 21:00:00,6.0,17.6,-0.021512985,5.6380997,954.0303,303.29904,0.03723192
71520,06-065-0500,2019-06-27 21:00:00,6.0,13.2,-3.584013,5.3255997,1006.5303,311.48654,0.29885063
71521,06-065-1016,2019-06-27 21:00:00,10.0,24.1,5.603487,0.45059967,610.0928,303.48654,0.07152362
71522,06-071-0306,2019-06-27 21:00:00,4.0,20.300001,0.915987,4.1380997,1218.9678,303.92404,0.2170129
71523,06-073-1201,2019-06-27 21:00:00,17.0,48.4,4.415987,1.7630997,376.03024,301.04904,-0.03451094
71525,06-079-2007,2019-06-27 21:00:00,19.0,66.8,7.040987,-2.7369003,144.21774,293.86154,0.05426218
71528,08-103-0006,2019-06-27 21:00:00,6.0,9.900001,2.540987,9.2006,3227.7803,304.67404,-0.03019558
71532,20-195-0001,2019-06-27 21:00:00,15.1,34.5,3.415987,10.0131,1634.7803,309.67404,0.36604694
71533,29-189-3001,2019-06-27 21:00:00,8.9,57.7,-1.021513,1.7630997,1477.2803,303.92404,0.3395383
71535,31-055-0019,2019-06-27 21:00:00,14.0,57.8,-1.271513,7.0130997,1056.5928,305.73654,0.37722063
71543,35-013-0016,2019-06-27 21:00:00,17.0,14.400001,2.353487,0.26309967,3242.9053,309.61154,0.48256165
71547,40-115-9007,2019-06-27 21:00:00,2.0,62.3,0.665987,4.7005997,1227.0928,304.42404,0.23196255
71551,44-007-0030,2019-06-27 21:00:00,13.0,69.8,-2.459013,3.2005997,198.34274,300.61154,0.25739235
71552,44-009-0007,2019-06-27 21:00:00,3.0,94.1,-1.584013,2.8255997,118.90524,295.29904,4.9999730000000000
71553,45-091-8801,2019-06-27 21:00:00,11.0,36.2,-1.396513,-0.42440033,2415.0928,306.17404,0.5647847
71554,48-027-1045,2019-06-27 21:00:00,22.0,57.0,-2.271513,1.5130997,1639.1553,305.29904,0.40835288
71555,48-043-0101,2019-06-27 21:00:00,13.0,33.5,-1.709013,0.38809967,2475.5928,304.73654,0.025672924
71559,48-303-1028,2019-06-27 21:00:00,12.0,37.4,-0.896513,6.1380997,1600.0303,305.73654,0.084855005
71563,49-021-0005,2019-06-27 21:00:00,8.5,7.5,7.665987,8.8881,2009.9053,302.86154,-0.05
71565,56-013-0099,2019-06-27 21:00:00,5.0,16.4,8.853487,5.8255997,2789.0928,295.36154,-0.011547059000000000
71566,56-013-0232,2019-06-27 21:00:00,2.0,12.2,1.915987,6.7630997,3443.9678,302.42404,0.042240825
71569,06-019-0500,2019-06-27 22:00:00,6.0,29.2,3.6707268,-0.5227394,1228.7867,300.23456,0.0397749
71570,06-027-0002,2019-06-27 22:00:00,3.0,5.8,3.9207268,2.0397606,3419.3494,305.92206,0.07260246600000000
71572,06-037-9033,2019-06-27 22:00:00,13.0,22.2,4.045727,1.3522606,1219.5367,303.73456,0.08970979
71573,06-065-0010,2019-06-27 22:00:00,7.0,16.2,-0.7667732,5.8522606,1003.03674,303.79706,0.009721499
71574,06-065-0500,2019-06-27 22:00:00,5.4,12.1,-4.079273,4.9147606,1062.9742,312.04706,0.20321916
71575,06-065-1016,2019-06-27 22:00:00,14.0,21.6,5.170727,-0.3352394,713.53674,304.29706,0.07476014
71576,06-071-0306,2019-06-27 22:00:00,7.0,17.4,1.0457268,4.4772606,1122.7242,304.67206,0.1291645
71577,06-073-1201,2019-06-27 22:00:00,17.0,50.600002,4.608227,1.4772606,544.34924,300.79706,-0.00083572045
71580,06-083-2004,2019-06-27 22:00:00,5.0,65.6,4.920727,-3.3977394,404.47427,294.10956,0.095026925
71582,08-103-0006,2019-06-27 22:00:00,6.0,9.2,4.045727,7.1647606,3298.4119,304.98456,-0.01986954
71587,20-195-0001,2019-06-27 22:00:00,14.2,32.600002,3.6082268,9.289761,1819.0367,309.85956,0.29885063
71588,29-189-3001,2019-06-27 22:00:00,9.8,57.7,-1.4542732,1.9147606,1426.2242,304.10956,0.10535297
71598,35-013-0016,2019-06-27 22:00:00,11.0,12.900001,-0.079273224,-0.2727394,3363.0994,312.48456,0.38854846
71602,40-115-9007,2019-06-27 22:00:00,2.0,61.3,1.0457268,4.3522606,1303.2867,304.35956,0.21539466
71606,44-007-0030,2019-06-27 22:00:00,17.0,71.9,-2.8917732,3.4772606,239.03676,299.85956,0.18927132
71608,48-027-1045,2019-06-27 22:00:00,25.0,56.8,-4.391773,1.7897606,1585.9117,305.48456,1.0524975
71610,48-135-1014,2019-06-27 22:00:00,12.0,35.3,-2.3917732,4.4772606,2196.7244,306.92206,0.93089676
71613,48-303-1028,2019-06-27 22:00:00,12.0,33.8,-0.7042732,6.0397606,1659.9117,306.48456,0.10997656
71617,49-021-0005,2019-06-27 22:00:00,6.8,7.1,7.733227,9.414761,2345.0369,303.48456,-0.05
71618,49-035-4002,2019-06-27 22:00:00,13.0,9.400001,-1.0167732,5.9772606,3049.2869,305.29706,0.3258216
71619,56-013-0099,2019-06-27 22:00:00,4.0,16.300001,7.233227,9.227261,2814.0994,295.54706,0.0066391006
71620,56-013-0232,2019-06-27 22:00:00,2.0,12.0,4.233227,7.7897606,3948.7869,303.42206,0.03307068
71625,06-027-0002,2019-06-27 23:00:00,3.1,6.0,3.7869987,0.06323624,3362.4543,305.78882,0.04409026
71627,06-037-9033,2019-06-27 23:00:00,8.0,24.2,5.2869987,1.7507362,1059.2668,303.72632,0.0698283
71629,06-065-0010,2019-06-27 23:00:00,4.0,14.0,0.34949875,5.813236,1080.9543,304.35132,0.0040190592
71630,06-065-0500,2019-06-27 23:00:00,5.7,11.2,-3.4005013,4.500736,1104.5793,312.66382,0.14943129
71631,06-065-1016,2019-06-27 23:00:00,12.0,20.7,5.5369987,-0.56176376,912.26685,304.78882,0.07853609
71632,06-071-0306,2019-06-27 23:00:00,9.0,16.9,1.6619987,5.188236,968.32935,304.85132,0.09425633
71633,06-073-1201,2019-06-27 23:00:00,17.0,52.5,4.7244987,1.7507362,520.82935,300.28882,0.025364678
71634,06-079-2004,2019-06-27 23:00:00,55.0,75.6,6.0994987,-3.1242638,247.57935,291.72632,0.07044478
71635,06-079-2007,2019-06-27 23:00:00,69.0,68.0,6.7244987,-2.3117638,183.57935,293.10132,0.056188684
71636,06-083-2004,2019-06-27 23:00:00,6.0,65.700005,5.5369987,-3.7492638,354.70435,293.72632,0.07630135
71637,06-083-2011,2019-06-27 23:00:00,3.0,90.0,2.8494987,1.4382362,318.14185,292.16382,0.0428573
71638,08-103-0006,2019-06-27 23:00:00,6.0,8.3,4.1619987,6.875736,3389.0168,305.10132,-0.0015292615
71643,20-195-0001,2019-06-27 23:00:00,17.1,32.3,2.4119987,9.125736,1854.0168,309.72632,0.13001217
71644,29-189-3001,2019-06-27 23:00:00,9.9,60.600002,-1.3380013,1.3757362,1375.2043,303.72632,0.10435119
71655,35-013-0016,2019-06-27 23:00:00,11.0,12.0,1.4744987,-1.3742638,4072.3918,310.66382,0.35826388
71664,48-027-1045,2019-06-27 23:00:00,12.0,56.2,-5.4630013,4.875736,1743.8293,305.03882,0.23535319
71665,48-043-0101,2019-06-27 23:00:00,6.0,31.800001,-0.21300125,0.37573624,2321.2668,305.41382,0.13232397
71673,49-021-0005,2019-06-27 23:00:00,10.5,6.7000003,7.4119987,9.500736,2212.0793,302.97632,-0.04745702
71676,56-035-0101,2019-06-27 23:00:00,2.0,12.8,5.7869987,5.688236,3147.5168,297.78882,0.0798461
71678,06-011-0007,2019-06-28 14:00:00,5.0,44.100002,1.9024162,-3.7303476,366.46982,292.02853,0.05503278
71679,06-019-0500,2019-06-28 14:00:00,9.0,57.5,0.02741623,0.89465237,44.407333,290.21603,0.07013655
71680,06-027-0002,2019-06-28 14:00:00,4.9,20.5,-0.5350838,-3.1053476,156.28233,291.46603,0.09194453
71686,06-065-1016,2019-06-28 14:00:00,11.0,47.4,4.152416,-0.79284763,48.157333,291.21603,0.13008922
71689,06-079-2004,2019-06-28 14:00:00,2.0,96.3,-0.5975838,1.0196524,45.532333,284.02853,0.28444040000000000
71690,06-079-2007,2019-06-28 14:00:00,6.0,90.4,-0.16008377,0.76965237,50.282333,284.59103,0.23126902
71691,06-083-2004,2019-06-28 14:00:00,6.0,96.3,1.4649162,0.08215237,84.90733,286.84103,0.4131306
71693,08-103-0006,2019-06-28 14:00:00,9.0,31.7,1.2149162,-1.6678476,45.657333,290.27853,0.07260246600000000
71694,11-001-0041,2019-06-28 14:00:00,14.0,67.5,1.6524162,-0.35534763,320.78232,301.02853,0.31472498
71695,11-001-0043,2019-06-28 14:00:00,13.0,64.6,1.4649162,-0.29284763,371.90732,301.27853,0.38284603
71696,11-001-0051,2019-06-28 14:00:00,3.0,67.5,1.6524162,-0.35534763,320.78232,301.02853,0.26201594
71697,11-001-0053,2019-06-28 14:00:00,13.0,64.9,1.5274162,-0.35534763,370.40732,301.34103,0.5441326
71698,16-053-0003,2019-06-28 14:00:00,5.0,56.4,2.3399162,1.4571524,105.09483,286.02853,0.16075910000000000
71699,20-195-0001,2019-06-28 14:00:00,10.7,53.7,1.9649162,3.2071524,172.28233,298.77853,0.2563135
71700,29-189-3001,2019-06-28 14:00:00,8.700000000000000,86.0,-0.5350838,1.7071524,204.71983,298.77853,0.3148791
71701,30-031-0017,2019-06-28 14:00:00,5.0,76.200005,0.8399162,-0.60534763,78.53233,282.90353,0.044706743
71702,31-055-0019,2019-06-28 14:00:00,16.0,77.3,-0.6600838,2.8946524,543.90735,300.27853,0.37205762
71708,35-001-0023,2019-06-28 14:00:00,6.2,38.4,0.9024162,-0.41784763,113.34483,295.84103,0.22379418
71709,35-001-0026,2019-06-28 14:00:00,7.8,43.2,1.1524162,-0.66784763,80.40733,294.84103,0.26116827
71710,35-001-1012,2019-06-28 14:00:00,5.5,32.0,-1.7225838,0.14465237,695.71985,296.84103,0.16029675
71711,35-001-1013,2019-06-28 14:00:00,4.9,44.8,1.2774162,-1.2928476,80.46983,294.84103,0.2790462
71714,35-049-0021,2019-06-28 14:00:00,5.0,44.100002,-0.41008377,-1.0428476,119.03233,292.96603,0.14002997
71715,35-055-0005,2019-06-28 14:00:00,3.0,41.9,0.33991623,-1.2303476,148.53233,291.59103,0.05349158
71716,42-101-0075,2019-06-28 14:00:00,11.0,54.3,-0.16008377,-0.41784763,690.09485,302.21603,0.38199836
71717,42-101-0076,2019-06-28 14:00:00,15.8,63.7,-0.6600838,-0.10534763,366.40732,301.02853,0.36889815
71718,44-007-0030,2019-06-28 14:00:00,11.0,56.8,0.08991623,-0.85534763,608.03235,300.15353,0.32343274
71723,48-135-1014,2019-06-28 14:00:00,18.0,72.1,-0.7850838,5.7071524,358.78232,297.84103,0.6852295
71724,48-201-1034,2019-06-28 14:00:00,24.0,83.1,-0.47258377,-0.85534763,515.15735,300.77853,0.507375
71725,48-273-0314,2019-06-28 14:00:00,10.0,84.0,-2.5350838,3.4571524,855.71985,301.77853,2.4434304
71726,48-303-1028,2019-06-28 14:00:00,21.0,67.6,3.3399162,4.5821524,308.84482,297.59103,0.21631937
