GEOID,YYYYMM,deaths
42101,199907,42
42129,199907,10
44007,199907,29
45045,199907,10
45083,199907,10
47037,199907,17
47093,199907,14
47157,199907,20
48029,199907,34
48113,199907,36
48141,199907,15
48183,199907,12
48201,199907,43
48439,199907,35
48453,199907,21
49035,199907,10
51810,199907,10
53011,199907,14
53033,199907,47
53035,199907,13
53053,199907,25
53061,199907,13
53063,199907,16
55079,199907,26
01055,199908,10
01073,199908,17
01089,199908,10
01097,199908,11
04013,199908,99
04019,199908,29
05119,199908,10
06001,199908,42
06007,199908,10
06013,199908,23
06019,199908,15
06029,199908,14
06037,199908,193
06059,199908,50
06061,199908,11
06065,199908,35
06067,199908,40
06071,199908,43
06073,199908,83
06075,199908,22
06077,199908,23
06079,199908,11
06081,199908,16
06083,199908,14
06085,199908,29
06097,199908,14
06099,199908,16
06111,199908,19
08001,199908,14
08031,199908,21
08041,199908,14
08059,199908,18
08069,199908,10
08101,199908,14
09001,199908,16
09003,199908,30
09009,199908,26
10003,199908,12
12009,199908,28
12011,199908,55
12017,199908,12
12021,199908,11
12031,199908,34
12057,199908,23
12071,199908,21
12081,199908,11
12083,199908,15
12086,199908,82
12095,199908,29
12099,199908,30
12101,199908,22
12103,199908,49
12105,199908,16
12111,199908,11
12115,199908,16
12117,199908,12
12127,199908,26
13067,199908,17
13089,199908,16
13121,199908,14
13135,199908,11
13245,199908,10
15003,199908,17
17031,199908,125
17043,199908,12
17097,199908,14
18003,199908,10
18089,199908,11
18097,199908,26
18141,199908,14
18163,199908,11
20173,199908,10
21111,199908,36
22051,199908,11
24003,199908,11
24005,199908,19
24031,199908,14
24033,199908,12
24510,199908,26
25005,199908,12
25009,199908,22
25013,199908,12
25017,199908,42
25021,199908,17
25023,199908,10
25025,199908,16
25027,199908,32
26049,199908,19
26081,199908,16
26099,199908,27
26125,199908,30
26163,199908,60
27053,199908,26
27123,199908,16
29095,199908,22
29189,199908,21
29510,199908,15
31055,199908,12
32003,199908,36
34003,199908,21
34007,199908,15
34013,199908,21
34017,199908,13
34021,199908,10
34023,199908,17
34025,199908,16
34029,199908,15
34039,199908,11
35001,199908,20
36005,199908,20
36007,199908,13
36013,199908,10
36027,199908,10
36029,199908,22
36047,199908,34
36055,199908,21
36059,199908,32
36061,199908,22
36063,199908,13
36067,199908,15
36071,199908,10
36081,199908,23
36083,199908,10
36085,199908,11
36103,199908,26
36119,199908,25
37021,199908,10
37051,199908,16
37063,199908,10
37067,199908,16
37071,199908,12
37119,199908,17
39035,199908,39
39049,199908,21
39061,199908,35
39095,199908,18
39099,199908,11
39113,199908,17
39151,199908,10
39153,199908,22
40109,199908,28
40143,199908,10
41005,199908,14
41029,199908,11
41039,199908,17
41051,199908,18
42003,199908,55
42011,199908,11
42017,199908,16
42029,199908,14
42045,199908,19
42049,199908,13
42071,199908,14
42079,199908,12
42091,199908,18
42101,199908,50
42129,199908,14
42133,199908,12
44007,199908,24
45007,199908,10
45045,199908,11
45051,199908,10
45083,199908,13
47037,199908,13
47065,199908,16
47093,199908,19
47157,199908,31
48029,199908,23
48085,199908,11
48113,199908,46
48141,199908,10
48201,199908,48
48355,199908,12
48439,199908,47
49035,199908,15
51770,199908,10
51810,199908,10
53033,199908,34
53053,199908,12
53061,199908,21
53063,199908,18
53067,199908,10
55079,199908,22
55133,199908,12
01073,199909,22
01097,199909,10
04013,199909,80
04019,199909,18
04025,199909,13
05119,199909,11
06001,199909,38
06013,199909,28
06019,199909,17
06029,199909,14
06037,199909,186
06059,199909,41
06065,199909,52
06067,199909,32
06071,199909,52
06073,199909,82
06075,199909,18
06077,199909,14
06079,199909,13
06081,199909,15
06083,199909,10
06085,199909,27
06087,199909,10
06095,199909,10
06097,199909,15
06099,199909,18
06107,199909,16
06111,199909,16
08001,199909,10
08005,199909,11
08031,199909,19
08041,199909,10
08059,199909,12
09001,199909,15
09003,199909,23
09009,199909,35
10003,199909,11
11001,199909,13
12009,199909,19
12011,199909,59
12017,199909,12
12021,199909,11
12031,199909,24
12053,199909,10
12057,199909,33
12069,199909,16
12071,199909,24
12083,199909,14
12086,199909,55
12095,199909,28
12099,199909,44
12101,199909,14
12103,199909,51
12105,199909,20
12115,199909,21
12117,199909,16
12127,199909,20
13121,199909,12
13153,199909,11
15003,199909,11
17031,199909,132
17043,199909,15
17097,199909,14
17119,199909,11
17201,199909,10
18003,199909,11
18097,199909,40
20173,199909,16
21111,199909,26
22017,199909,11
22051,199909,15
24003,199909,15
24005,199909,29
24031,199909,22
24033,199909,13
24510,199909,28
25003,199909,11
25005,199909,14
25009,199909,27
25013,199909,17
25017,199909,34
25021,199909,14
25023,199909,11
25025,199909,19
25027,199909,21
26049,199909,17
26065,199909,11
26081,199909,12
26099,199909,25
26115,199909,10
26125,199909,32
26163,199909,57
27053,199909,32
27123,199909,17
29095,199909,25
29189,199909,20
29510,199909,18
31055,199909,13
32003,199909,46
32031,199909,11
33011,199909,10
34003,199909,26
34007,199909,16
34013,199909,15
34023,199909,13
34025,199909,14
34027,199909,14
34029,199909,14
34031,199909,12
34035,199909,10
34039,199909,10
35001,199909,12
36001,199909,12
36005,199909,20
36029,199909,34
36047,199909,30
36055,199909,22
36059,199909,25
36061,199909,24
36065,199909,12
36067,199909,17
36081,199909,35
36085,199909,11
36103,199909,31
36119,199909,24
37067,199909,10
37081,199909,11
37119,199909,15
39017,199909,15
39035,199909,40
39049,199909,27
39061,199909,35
39095,199909,10
39099,199909,11
39113,199909,22
39151,199909,23
39153,199909,17
40109,199909,20
40143,199909,15
41019,199909,10
41051,199909,25
42003,199909,32
42011,199909,13
42017,199909,22
42021,199909,11
42045,199909,23
42071,199909,12
42077,199909,11
42079,199909,10
42091,199909,25
42101,199909,43
42129,199909,15
42133,199909,14
44007,199909,10
45045,199909,10
47037,199909,18
47093,199909,17
47157,199909,19
48029,199909,25
48113,199909,45
48121,199909,11
48141,199909,13
48201,199909,40
48439,199909,31
48453,199909,11
49035,199909,14
51059,199909,11
51760,199909,11
53033,199909,43
53053,199909,22
53061,199909,11
53063,199909,12
53067,199909,14
53077,199909,10
54039,199909,12
55079,199909,40
01073,199910,16
01097,199910,15
01125,199910,12
04013,199910,90
04019,199910,31
04025,199910,13
05119,199910,12
06001,199910,31
06013,199910,23
06019,199910,16
06029,199910,28
06037,199910,204
06059,199910,63
06061,199910,10
06065,199910,57
06067,199910,37
06071,199910,61
06073,199910,72
06075,199910,18
06077,199910,25
06081,199910,12
06085,199910,37
06089,199910,13
06097,199910,15
06099,199910,19
06107,199910,10
06111,199910,21
08001,199910,11
08005,199910,12
08031,199910,25
08041,199910,12
08059,199910,20
09001,199910,20
09003,199910,37
09009,199910,22
09011,199910,11
10003,199910,23
11001,199910,10
12009,199910,33
12011,199910,72
12015,199910,12
12021,199910,14
12031,199910,26
12033,199910,12
12057,199910,38
12061,199910,12
12069,199910,18
12071,199910,25
12081,199910,19
12083,199910,17
12086,199910,62
12095,199910,18
12099,199910,40
12101,199910,23
12103,199910,43
12105,199910,16
12111,199910,12
12115,199910,24
12117,199910,14
12127,199910,33
13051,199910,11
13067,199910,10
13089,199910,11
13121,199910,15
15003,199910,23
16001,199910,14
17031,199910,150
17043,199910,13
17097,199910,25
17119,199910,13
17143,199910,11
18003,199910,13
18089,199910,16
18091,199910,11
18097,199910,31
18163,199910,11
19153,199910,20
20091,199910,12
20173,199910,11
21111,199910,27
22033,199910,11
22071,199910,18
23005,199910,14
24003,199910,11
24005,199910,22
24033,199910,11
24510,199910,25
25005,199910,20
25009,199910,33
25013,199910,15
25017,199910,50
25021,199910,14
25023,199910,17
25025,199910,15
25027,199910,28
26049,199910,20
26077,199910,13
26081,199910,13
26099,199910,25
26125,199910,52
26145,199910,10
26163,199910,55
27053,199910,38
27123,199910,16
28049,199910,10
29077,199910,10
29095,199910,28
29189,199910,35
29510,199910,12
31055,199910,20
32003,199910,39
32031,199910,17
33011,199910,23
34003,199910,17
34005,199910,11
34007,199910,18
34013,199910,17
34017,199910,13
34021,199910,17
34023,199910,15
34025,199910,15
34027,199910,12
34029,199910,22
34039,199910,17
35001,199910,16
36005,199910,19
36029,199910,36
36047,199910,38
36055,199910,16
36059,199910,25
36061,199910,48
36065,199910,14
36067,199910,30
36071,199910,13
36081,199910,34
36087,199910,12
36089,199910,11
36091,199910,11
36103,199910,29
36111,199910,11
36119,199910,21
37067,199910,14
37071,199910,11
37081,199910,12
37119,199910,10
37183,199910,13
39017,199910,10
39029,199910,10
39035,199910,33
39049,199910,38
39061,199910,40
39095,199910,25
39099,199910,14
39113,199910,12
39151,199910,16
39153,199910,21
40109,199910,35
40143,199910,26
41047,199910,14
41051,199910,21
41067,199910,12
42003,199910,51
42011,199910,17
42017,199910,17
42021,199910,10
42045,199910,25
42049,199910,14
42071,199910,15
42077,199910,11
42079,199910,14
42091,199910,29
42095,199910,10
42101,199910,41
42129,199910,14
42133,199910,14
44007,199910,16
45003,199910,11
45045,199910,12
47037,199910,14
47065,199910,12
47157,199910,24
48029,199910,37
48113,199910,47
48121,199910,10
48141,199910,15
48201,199910,60
48215,199910,13
48245,199910,10
48423,199910,11
48439,199910,43
48453,199910,12
49035,199910,27
51059,199910,13
51087,199910,13
51810,199910,11
53011,199910,10
53033,199910,43
53035,199910,11
53053,199910,24
53061,199910,18
53063,199910,14
53077,199910,15
54039,199910,11
55025,199910,13
55079,199910,40
01055,199911,10
01073,199911,22
01097,199911,13
04003,199911,10
04013,199911,93
04019,199911,34
05119,199911,13
06001,199911,32
06007,199911,12
06013,199911,27
06019,199911,24
06029,199911,32
06037,199911,203
06041,199911,13
06057,199911,13
06059,199911,67
06065,199911,61
06067,199911,44
06071,199911,81
06073,199911,75
06075,199911,18
06077,199911,17
06081,199911,14
06083,199911,13
06085,199911,36
06087,199911,11
06089,199911,11
06097,199911,15
06099,199911,17
06107,199911,14
06111,199911,22
08013,199911,11
08031,199911,21
08041,199911,29
08059,199911,16
09001,199911,22
09003,199911,18
09009,199911,22
09011,199911,13
10003,199911,10
11001,199911,12
12005,199911,10
12009,199911,27
12011,199911,71
12015,199911,10
12017,199911,14
12031,199911,17
12033,199911,11
12057,199911,39
12069,199911,12
12071,199911,26
12081,199911,10
12083,199911,13
12086,199911,60
12095,199911,21
12099,199911,41
12101,199911,18
12103,199911,70
12105,199911,25
12115,199911,16
12117,199911,10
12127,199911,26
13051,199911,11
13067,199911,10
13121,199911,16
13135,199911,12
15003,199911,16
16001,199911,10
17031,199911,124
17043,199911,20
17091,199911,11
17097,199911,17
17163,199911,14
17197,199911,13
18003,199911,11
18089,199911,13
18097,199911,43
18141,199911,11
19153,199911,11
20173,199911,16
20177,199911,16
21111,199911,37
22051,199911,16
22071,199911,13
23005,199911,16
23019,199911,13
24003,199911,17
24005,199911,29
24031,199911,21
24033,199911,18
24510,199911,21
25003,199911,10
25005,199911,19
25009,199911,38
25013,199911,14
25017,199911,38
25021,199911,18
25023,199911,15
25025,199911,24
25027,199911,25
26049,199911,17
26081,199911,23
26099,199911,24
26125,199911,36
26147,199911,11
26163,199911,59
27053,199911,34
27123,199911,18
27163,199911,11
29047,199911,11
29095,199911,24
29183,199911,11
29189,199911,37
29510,199911,16
31055,199911,26
32003,199911,42
32031,199911,16
33011,199911,13
34001,199911,13
34003,199911,22
34005,199911,14
34007,199911,11
34013,199911,23
34015,199911,14
34021,199911,13
34023,199911,12
34025,199911,17
34029,199911,12
34039,199911,12
35001,199911,20
36001,199911,12
36005,199911,23
36007,199911,12
36027,199911,12
36029,199911,29
36047,199911,33
36055,199911,12
36059,199911,25
36061,199911,25
36063,199911,12
36065,199911,14
36067,199911,12
36081,199911,38
36085,199911,10
36101,199911,11
36103,199911,38
36111,199911,10
36119,199911,20
37021,199911,10
37051,199911,12
37067,199911,10
37081,199911,15
37119,199911,13
39017,199911,16
39035,199911,41
39049,199911,38
39061,199911,41
39081,199911,10
39095,199911,24
39099,199911,12
39113,199911,20
39151,199911,21
39153,199911,30
40109,199911,27
40143,199911,12
41005,199911,11
41039,199911,12
41047,199911,10
41051,199911,20
41067,199911,18
42003,199911,55
42011,199911,11
42017,199911,19
42019,199911,11
42029,199911,12
42041,199911,11
42043,199911,20
42045,199911,32
42049,199911,11
42071,199911,18
42091,199911,20
42101,199911,62
42107,199911,11
42125,199911,13
42129,199911,12
42133,199911,11
44007,199911,16
45019,199911,12
45045,199911,11
47037,199911,21
47065,199911,19
47093,199911,16
47157,199911,22
48029,199911,23
48113,199911,46
48141,199911,13
48167,199911,10
48201,199911,56
48215,199911,11
48303,199911,13
48339,199911,10
48381,199911,10
48439,199911,41
48453,199911,16
49035,199911,15
53011,199911,13
53033,199911,51
53053,199911,35
53061,199911,15
53063,199911,17
53067,199911,10
54039,199911,10
54045,199911,10
55079,199911,33
01003,199912,11
01015,199912,10
01073,199912,46
01089,199912,13
01097,199912,14
01125,199912,13
04013,199912,140
04015,199912,16
04019,199912,67
04021,199912,13
05119,199912,18
06001,199912,47
06007,199912,16
06013,199912,31
06019,199912,46
06029,199912,39
06037,199912,428
06041,199912,11
06047,199912,17
06053,199912,14
06059,199912,128
06065,199912,129
06067,199912,61
06071,199912,126
06073,199912,127
06075,199912,30
06077,199912,33
06079,199912,21
06081,199912,29
06083,199912,15
06085,199912,61
06087,199912,10
06089,199912,17
06095,199912,10
06097,199912,17
06099,199912,21
06107,199912,17
06111,199912,38
08001,199912,17
08005,199912,20
08031,199912,25
08041,199912,22
08059,199912,27
09001,199912,25
09003,199912,32
09009,199912,36
09015,199912,12
10003,199912,13
11001,199912,15
12005,199912,11
12009,199912,22
12011,199912,72
12015,199912,11
12017,199912,19
12019,199912,10
12021,199912,16
12031,199912,30
12033,199912,20
12053,199912,16
12055,199912,12
12057,199912,60
12061,199912,14
12069,199912,13
12071,199912,26
12081,199912,17
12083,199912,36
12086,199912,73
12095,199912,35
12099,199912,58
12101,199912,29
12103,199912,62
12105,199912,35
12111,199912,13
12113,199912,11
12115,199912,28
12127,199912,41
13021,199912,10
13051,199912,16
13067,199912,22
13089,199912,16
13121,199912,21
13215,199912,15
15003,199912,20
16001,199912,13
16055,199912,10
17031,199912,192
17043,199912,25
17089,199912,12
17097,199912,26
17099,199912,10
17119,199912,27
17161,199912,15
17163,199912,23
17167,199912,10
17197,199912,10
17201,199912,16
18003,199912,16
18039,199912,11
18089,199912,16
18097,199912,55
18141,199912,13
18167,199912,11
19153,199912,19
19193,199912,11
20091,199912,11
20173,199912,28
20177,199912,14
21067,199912,11
21111,199912,48
22017,199912,13
22033,199912,11
22051,199912,12
22071,199912,13
22079,199912,11
22105,199912,10
23005,199912,11
24003,199912,21
24005,199912,32
24031,199912,12
24033,199912,13
24510,199912,24
25001,199912,12
25005,199912,17
25009,199912,32
25013,199912,26
25017,199912,49
25021,199912,24
25023,199912,21
25025,199912,29
25027,199912,31
26025,199912,15
26049,199912,21
26077,199912,12
26081,199912,18
26099,199912,35
26125,199912,39
26145,199912,15
26161,199912,10
26163,199912,77
27003,199912,10
27037,199912,10
27053,199912,55
27123,199912,22
27137,199912,23
29077,199912,15
29095,199912,30
29099,199912,10
29183,199912,21
29189,199912,51
29510,199912,20
30013,199912,11
31055,199912,26
32003,199912,72
32031,199912,25
33011,199912,10
33015,199912,14
34001,199912,11
34003,199912,23
34005,199912,24
34007,199912,17
34013,199912,19
34017,199912,17
34021,199912,11
34023,199912,22
34025,199912,23
34027,199912,13
34029,199912,27
34031,199912,16
34039,199912,15
35001,199912,20
36001,199912,19
36005,199912,35
36027,199912,17
36029,199912,44
36047,199912,55
36055,199912,27
36059,199912,44
36061,199912,57
36067,199912,26
36071,199912,14
36081,199912,36
36085,199912,10
36103,199912,46
36119,199912,27
37021,199912,20
37051,199912,15
37057,199912,10
37071,199912,10
37081,199912,19
37119,199912,24
37183,199912,14
39017,199912,17
39029,199912,10
39035,199912,70
39049,199912,30
39061,199912,34
39085,199912,12
39093,199912,15
39095,199912,32
39113,199912,23
39151,199912,13
39153,199912,30
39155,199912,11
39165,199912,10
40109,199912,47
40143,199912,29
41005,199912,12
41019,199912,10
41029,199912,14
41039,199912,10
41047,199912,11
41051,199912,28
41067,199912,13
42003,199912,66
42007,199912,14
42011,199912,18
42017,199912,23
42019,199912,12
42029,199912,13
42041,199912,10
42045,199912,27
42069,199912,12
42071,199912,16
42079,199912,19
42085,199912,12
42091,199912,21
42095,199912,15
42101,199912,59
42125,199912,10
42129,199912,18
42133,199912,16
44007,199912,31
45007,199912,14
45045,199912,15
45079,199912,18
45083,199912,11
47037,199912,18
47065,199912,12
47093,199912,20
47157,199912,29
48029,199912,43
48039,199912,14
48061,199912,12
48113,199912,64
48141,199912,23
48201,199912,81
48245,199912,12
48303,199912,13
48339,199912,18
48355,199912,14
48375,199912,13
48439,199912,49
48441,199912,12
48453,199912,21
49035,199912,26
51059,199912,17
51770,199912,10
51810,199912,11
53011,199912,22
53033,199912,57
53053,199912,33
53061,199912,19
53063,199912,32
53067,199912,10
53073,199912,14
53077,199912,10
54039,199912,12
